"search-number","evaluation","evals-requested-so-far","density*","probability-of-spread*","south-wind-speed*","west-wind-speed*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","461","500","59","43","23","17","""-2132629380""","1.1774849783094872","1.1774849783094872","1.1774849783094872","0","1.1774849783094872"
"1","462","500","59","43","23","17","""-1629764376""","1.401642000648158","1.401642000648158","1.401642000648158","0","1.401642000648158"
"1","463","500","59","43","23","17","""598949624""","1.2227309453272286","1.2227309453272286","1.2227309453272286","0","1.2227309453272286"
"1","464","500","59","43","23","17","""477646358""","1.2119565217391306","1.2119565217391306","1.2119565217391306","0","1.2119565217391306"
"1","465","500","59","43","23","17","""-2069369953""","1.2275424762214455","1.2275424762214455","1.2275424762214455","0","1.2275424762214455"
"1","466","500","59","43","23","17","""1135490874""","1.27630868861306","1.27630868861306","1.27630868861306","0","1.27630868861306"
"1","467","500","59","43","23","17","""691845099""","1.433430515063168","1.433430515063168","1.433430515063168","0","1.433430515063168"
"1","468","500","59","43","23","17","""313536421""","1.2867148053640263","1.2867148053640263","1.2867148053640263","0","1.2867148053640263"
"1","469","500","59","43","23","17","""-372856237""","1.2357723577235773","1.2357723577235773","1.2357723577235773","0","1.2357723577235773"
"1","470","500","59","43","23","17","""-1127250575""","1.3901236563485009","1.3901236563485009","1.3901236563485009","0","1.3901236563485009"
"1","471","500","68","73","20","9","""-2139078986""","6.321006124643508","6.321006124643508","6.321006124643508","0","6.321006124643508"
"1","472","500","68","73","20","9","""-500297132""","10.073255786739065","10.073255786739065","10.073255786739065","0","10.073255786739065"
"1","473","500","68","73","20","9","""1370226083""","6.30421531392132","6.30421531392132","6.30421531392132","0","6.30421531392132"
"1","474","500","68","73","20","9","""1848346416""","8.22847215701005","8.22847215701005","8.22847215701005","0","8.22847215701005"
"1","475","500","68","73","20","9","""553546318""","9.219590450127395","9.219590450127395","9.219590450127395","0","9.219590450127395"
"1","476","500","68","73","20","9","""-195768305""","7.645582682520698","7.645582682520698","7.645582682520698","0","7.645582682520698"
"1","477","500","68","73","20","9","""710747262""","5.844398728258836","5.844398728258836","5.844398728258836","0","5.844398728258836"
"1","478","500","68","73","20","9","""1577144536""","9.597197898423818","9.597197898423818","9.597197898423818","0","9.597197898423818"
"1","479","500","68","73","20","9","""-1907989116""","5.05775247594627","5.05775247594627","5.05775247594627","0","5.05775247594627"
"1","480","500","68","73","20","9","""544784964""","7.5247106332026386","7.5247106332026386","7.5247106332026386","0","7.5247106332026386"
"1","481","500","77","72","15","7","""185792495""","19.16333754217466","19.16333754217466","19.16333754217466","0","19.16333754217466"
"1","482","500","77","72","15","7","""1092399021""","20.36425208557033","20.36425208557033","20.36425208557033","0","20.36425208557033"
"1","483","500","77","72","15","7","""1613737152""","22.385245052326184","22.385245052326184","22.385245052326184","0","22.385245052326184"
"1","484","500","77","72","15","7","""-798082701""","22.81539351851852","22.81539351851852","22.81539351851852","0","22.81539351851852"
"1","485","500","77","72","15","7","""-607474536""","19.06982528135298","19.06982528135298","19.06982528135298","0","19.06982528135298"
"1","486","500","77","72","15","7","""-1747998379""","20.3902942694889","20.3902942694889","20.3902942694889","0","20.3902942694889"
"1","487","500","77","72","15","7","""260302074""","20.73226260452024","20.73226260452024","20.73226260452024","0","20.73226260452024"
"1","488","500","77","72","15","7","""401609793""","18.62967039813911","18.62967039813911","18.62967039813911","0","18.62967039813911"
"1","489","500","77","72","15","7","""-1364027245""","18.824604014863713","18.824604014863713","18.824604014863713","0","18.824604014863713"
"1","490","500","77","72","15","7","""-778830665""","17.21372622155912","17.21372622155912","17.21372622155912","0","17.21372622155912"
"1","491","500","47","60","19","11","""329818427""","1.5421195652173914","1.5421195652173914","1.5421195652173914","0","1.5421195652173914"
"1","492","500","47","60","19","11","""-987102374""","1.4139079600299096","1.4139079600299096","1.4139079600299096","0","1.4139079600299096"
"1","493","500","47","60","19","11","""1614792012""","1.6176520356018815","1.6176520356018815","1.6176520356018815","0","1.6176520356018815"
"1","494","500","47","60","19","11","""-907503766""","1.384001082837033","1.384001082837033","1.384001082837033","0","1.384001082837033"
"1","495","500","47","60","19","11","""-1733736950""","1.5166390196012052","1.5166390196012052","1.5166390196012052","0","1.5166390196012052"
"1","496","500","47","60","19","11","""506595015""","1.4651147052852407","1.4651147052852407","1.4651147052852407","0","1.4651147052852407"
"1","497","500","47","60","19","11","""1976208413""","1.3903122224499556","1.3903122224499556","1.3903122224499556","0","1.3903122224499556"
"1","498","500","47","60","19","11","""37033994""","1.4778158153408127","1.4778158153408127","1.4778158153408127","0","1.4778158153408127"
"1","499","500","47","60","19","11","""9597566""","1.4215752958781118","1.4215752958781118","1.4215752958781118","0","1.4215752958781118"
"1","500","500","47","60","19","11","""-834310658""","1.5949881476464614","1.5949881476464614","1.5949881476464614","0","1.5949881476464614"
